logFC	logCPM	F	PValue	FDR
comp24027_c0_seq1	1.0042776399784	-0.0756711622657561	17.109671167093	0.000157063763588924	0.0149753519480413
comp1087_c0_seq1	2.91910838438557	-0.457627498038086	18.5699677166834	0.00015785528990897	0.0149753519480413
comp2665_c0_seq1	-0.596302225624226	0.929436798406239	17.025555027883	0.000162142274458005	0.0149753519480413
comp903_c0_seq1	1.1910705488356	-0.10652262897249	17.2977465008169	0.000163637123417854	0.0149753519480413
comp970_c0_seq1	-0.938109722936215	-1.97568943597586	16.9975981410098	0.000163868123885582	0.0149753519480413
comp5666_c0_seq1	-0.694686003186206	-0.793703522528442	16.9623556233479	0.000166071270756511	0.0149753519480413
comp1361_c0_seq1	4.13132797765445	-3.74210264838156	16.9560992464793	0.000166465622307149	0.0149753519480413
comp31906_c0_seq1	1.63401431903753	-2.48710736870339	16.9524698299094	0.000166694842182639	0.0149753519480413
comp30163_c0_seq1	1.19411913495851	-0.31744146874104	17.1701220017246	0.0001671640754947	0.0149753519480413
comp4671_c0_seq1	1.03347679525366	-0.0447626512131426	16.9371947828868	0.000167663195138321	0.0149753519480413
comp742_c0_seq1	1.18632848666544	-0.168574745072041	17.1849196822228	0.000168635670875359	0.0149753519480413
comp9742_c0_seq1	-1.40944136649893	-0.97853142104451	17.5582526863295	0.000168864307045732	0.0149753519480413
comp22675_c0_seq1	-1.69798178438936	-3.37512893327117	16.9131907216604	0.000169196876099461	0.0149753519480413
comp5862_c0_seq1	-2.18644768217804	-2.10187485225349	17.7960895452382	0.000170348005998744	0.0149753519480413
comp27162_c0_seq1	-1.46106930871011	-2.95663389961579	16.8642497741092	0.000172369673271202	0.0150492892136165
comp27218_c0_seq1	1.4571881254543	-0.854488483040241	17.3190879187293	0.00017493323613546	0.0151692106191749
comp7306_c0_seq1	2.69294353756369	-0.816723184998732	18.1736576631433	0.000177233967148253	0.0152648741840458
comp40693_c0_seq1	-1.51620666712314	-2.81779504178161	16.7443159495997	0.000180412027373109	0.0153874849159798
comp5568_c0_seq1	-0.746520865786928	1.48311551001757	16.7208747993946	0.000182029447977056	0.0153874849159798
comp9971_c0_seq1	1.6546166568562	-0.417303197016661	17.5806079524477	0.000182752294923156	0.0153874849159798
comp14598_c0_seq1	-1.49828234449555	-2.47841676691271	16.6999497335417	0.000183486130636928	0.0153874849159798
comp5086_c0_seq1	1.55275837425662	-1.91881750159386	16.636639923654	0.000187968449249848	0.0156059422018088
comp5351_c0_seq1	-0.862279602350845	-1.26117320771127	16.6286860266408	0.000188539664162435	0.0156059422018088
comp2543_c0_seq1	-0.865789815250744	1.23873983415799	16.506010305351	0.00019758448672264	0.0159254866458061
comp10101_c0_seq1	-1.17425263845725	-1.97834312820779	16.5002585205049	0.00019801959443171	0.0159254866458061
comp22656_c0_seq1	1.55782162744976	-1.26912944927474	16.8845753186211	0.000198886357961319	0.0159254866458061
comp7895_c0_seq1	0.780071996408615	1.17699357215	16.4667809641815	0.000200572147678386	0.0159254866458061
comp188_c1_seq1	5.62787726487336	-1.90055830114925	17.8356080723768	0.000201730049893233	0.0159254866458061
comp30281_c0_seq1	-1.22329480048952	-2.52047610719555	16.4365728759737	0.000202905092211779	0.0159254866458061
comp3229_c0_seq1	1.62820153851344	-0.588253371636916	17.2580024060876	0.000203671832959773	0.0159254866458061
comp9472_c0_seq1	-0.94443250871487	0.0654161260754423	16.4257128476362	0.000203775915305034	0.0159254866458061
comp1908_c0_seq1	0.781859468255945	3.79166080722276	16.3985797054831	0.000205879820417574	0.0159254866458061
comp55608_c0_seq1	-1.64824027201222	-3.10492023643169	16.396185060638	0.000206068841025694	0.0159254866458061
comp21139_c0_seq1	-1.00500608495349	-0.537637378044853	16.3952457211263	0.000206143037307445	0.0159254866458061
comp19690_c0_seq1	-0.947037603173631	-0.536525094589448	16.3309527548327	0.00021128870317501	0.0162246813215172
comp5333_c0_seq1	-1.78851879760416	-3.00823016444887	16.242138587068	0.000218619966552102	0.0166871180457464
comp13004_c0_seq1	2.92120487335014	-3.43232742441721	16.2189532448989	0.000220577492805467	0.0167363172666148
comp8808_c0_seq1	1.013462091235	-1.57868819451981	16.1592506968983	0.000225703405140855	0.0170239130492928
comp2261_c0_seq1	1.01850585875998	4.71717775865545	16.1010544234482	0.000230820589120788	0.0173074708795452
comp2923_c0_seq1	1.88214227170178	-3.10071977729808	16.0829101801607	0.000232440826717108	0.0173270363635262
comp2428_c0_seq1	0.708561508363251	0.949544232014058	16.0438825978005	0.00023596653511318	0.0174002655253917
comp6682_c0_seq1	0.978751807091326	0.29001767703547	16.0421411379238	0.000236153285941222	0.0174002655253917
comp50127_c0_seq1	0.769766686764104	0.12651463721872	16.0154495556371	0.000238570506271158	0.0174773462266577
comp361_c0_seq1	5.3370101784816	-1.10658412626897	17.2997031473642	0.000242100099684919	0.0176345712610495
comp1837_c0_seq1	1.03716173932474	-0.136484767781184	15.9874261283048	0.00024412588278087	0.0176611975914444
comp139_c0_seq1	0.755310345865203	3.21310768288344	15.9400660154383	0.000245621563828408	0.0176611975914444
comp13696_c0_seq1	-1.04067879286634	0.114335055627066	16.1385935964369	0.000247810004859523	0.0176611975914444
comp21068_c0_seq1	1.03313745716092	-0.702841257342458	15.8978577792482	0.000249664882867071	0.0176611975914444
comp10372_c0_seq1	-1.08129706946464	-1.72737968099195	15.889472343305	0.000250476458197461	0.0176611975914444
comp11049_c0_seq1	-1.46768420879317	-0.613692950595756	16.7276130241437	0.000250778752965516	0.0176611975914444
comp3991_c0_seq1	1.39322741354172	2.60029352611097	16.5384622646331	0.000253538225468981	0.017711867079813
comp1009_c0_seq1	0.857472552670814	-0.398132930931586	15.8452930805796	0.000254798329427201	0.017711867079813
comp11756_c0_seq1	1.86597776522462	-2.1674049531365	16.0351102646883	0.00025566670924026	0.017711867079813
comp3887_c0_seq1	-1.57544138423222	0.622488532439783	16.8976379716951	0.000258838999971947	0.0177280913000207
comp17521_c0_seq1	-1.40173618796139	-1.09668638431288	16.3372397226422	0.000260689261916096	0.0177280913000207
comp19574_c0_seq1	-0.780089789640071	-0.0281818684290351	15.7599706628171	0.000263368427597798	0.0177280913000207
comp4371_c0_seq1	-0.809979567385341	2.1778104293202	15.7566506557804	0.000263707964123528	0.0177280913000207
comp14343_c0_seq1	0.855047829099705	-0.808107005917291	15.7539802217635	0.000263981402800476	0.0177280913000207
comp12799_c0_seq1	-0.817314712168649	-1.37652818024871	15.7514038081746	0.00026424549674464	0.0177280913000207
comp5046_c0_seq1	-1.3673320666104	-0.688079861916538	16.3352309335765	0.000273830849917294	0.018241397065796
comp887_c0_seq1	-1.54766864110276	-0.212148496828036	16.625404805781	0.00027660750662173	0.018241397065796
comp16929_c0_seq1	-1.52020279859	-2.48861783798219	15.626736459275	0.000277362174308956	0.018241397065796
comp853_c0_seq1	-0.933505088704026	0.300454294285048	15.6308071593081	0.000281592805667528	0.018241397065796
comp13543_c0_seq1	0.795913846024289	-0.486751749636021	15.583190458674	0.000282103603801482	0.018241397065796
